#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2025-05-09 16:00:38.440
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: (abs(C1) - C2)/5*100

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу

Time (s)	Channel 1 (V)	Channel 2 (V)	Math 1 (V)
-0.01128958333333333	1.993932206394261	2.006748153731552	-0.2563189467458216
-0.01128333333333333	1.986882255463115	1.992600237891816	-0.1143596485740161
-0.01127708333333333	1.979832304531968	1.992600237891816	-0.2553586671969477
-0.01127083333333333	1.972782353600822	1.981989301012013	-0.1841389482238265
-0.01126458333333333	1.958682451738529	1.967841385172276	-0.1831786686749526
-0.01125833333333333	1.948107525341809	1.960767427252408	-0.2531980382119814
-0.01125208333333333	1.937532598945089	1.950156490372605	-0.252477828550326
-0.01124583333333333	1.934007623479516	1.943082532452737	-0.1814981794644277
-0.01123958333333333	1.926957672548369	1.936008574532869	-0.1810180396899863
-0.01123333333333333	1.91638274615165	1.925397637653066	-0.1802978300283309
-0.01122708333333333	1.90580781975493	1.918323679733198	-0.2503171995653597
-0.01122083333333333	1.891707917892637	1.904175763893461	-0.2493569200164858
-0.01121458333333333	1.888182942427064	1.893564827013659	-0.1076376917319033
-0.01120833333333333	1.877608016030344	1.890027848053724	-0.2483966404676119
-0.01120208333333333	1.870558065099197	1.882953890133856	-0.247916500693175
-0.01119583333333333	1.856458163236904	1.868805974294119	-0.246956221144301
-0.01118958333333333	1.849408212305758	1.854658058454383	-0.1049969229725001
-0.01118333333333333	1.835308310443465	1.847584100534514	-0.2455158018209902
-0.01117708333333333	1.835308310443465	1.84404712157458	-0.174776222622306
-0.01117083333333333	1.824733384046745	1.833436184694778	-0.174056012960655
-0.01116458333333333	1.814158457650025	1.822825247814975	-0.1733358032989951
-0.01115833333333333	1.800058555787732	1.812214310935173	-0.2431151029488099
-0.01115208333333333	1.789483629391013	1.80160337405537	-0.24239489328715
